Species,DbSiteCode,Run,Date,Watercourse,Site,SegmentId,PredictedNumberOfIndigenousSpecies,NumberOfIndigenousSpecies,Poise,PropTrans,PropAlien,PropNonIndigenous,AmbSp1,Observations,Type,GenusSpecies,VernacularName,Fyear,Region,Environment,BasinOrZone,SubBasinOrSubZone,WatercourseOrGeographicArea,geometry
NeoHyr,118-0023,2,2022-09-14T00:00:00Z,Little Bohle River,"Granitevale Road, Alice River",12393,10.137154,6,0.5918821002423362,0,0.09310344827586207,0.09310344827586207,46,1,Indigenous,Neosilurus hyrtlii,Hyrtl's tandan,2023,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(459155.166554509, 7859875.98067271)"
NeoHyr,118-0023,1,2019-08-20T00:00:00Z,Little Bohle River,"Granitevale Road, Alice River",12393,10.137154,6,0.5918821002423362,0,0.05084745762711865,0.05084745762711865,22,5,Indigenous,Neosilurus hyrtlii,Hyrtl's tandan,2020,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(459065.643854101, 7859716.45850244)"
NeoHyr,118-0356,3,2025-09-08T00:00:00Z,Bohle River,"Bruce Highway, Gumlow",18844,13.399909,8,0.5970189797557581,0,0.023346303501945526,0.023346303501945526,NA,1,Indigenous,Neosilurus hyrtlii,Hyrtl's tandan,2026,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(468957.785341495, 7863101.12491891)"
NeoHyr,118-0031,2,2022-09-14T00:00:00Z,Bohle River,"Off Laudberg Road, Kelso",12514,12.254076,6,0.48963300048081965,0,0.4467005076142132,0.4467005076142132,31,1,Indigenous,Neosilurus hyrtlii,Hyrtl's tandan,2023,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(468578.850937877, 7855902.45585745)"
OreMos,118-0036,3,2025-09-02T00:00:00Z,Bohle River,"Dalrymple Road, Mount Louisa",9099,13.449694,12,0.8922136072389454,0,0.08550185873605948,0.08550185873605948,7,18,Alien,Oreochromis mossambicus,Mozambique tilapia,2026,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(469607.457761523, 7867020.11009347)"
OreMos,118-0036,2,2022-09-15T00:00:00Z,Bohle River,"Dalrymple Road, Mount Louisa",9099,13.449694,9,0.6691602054292091,0,0.04583333333333333,0.04583333333333333,2,11,Alien,Oreochromis mossambicus,Mozambique tilapia,2023,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(469607.575500734, 7867019.94585993)"
OreMos,118-0023,1,2019-08-20T00:00:00Z,Little Bohle River,"Granitevale Road, Alice River",12393,10.137154,6,0.5918821002423362,0,0.05084745762711865,0.05084745762711865,22,11,Alien,Oreochromis mossambicus,Mozambique tilapia,2020,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(459065.643854101, 7859716.45850244)"
OreMos,118-0356,3,2025-09-08T00:00:00Z,Bohle River,"Bruce Highway, Gumlow",18844,13.399909,8,0.5970189797557581,0,0.023346303501945526,0.023346303501945526,NA,5,Alien,Oreochromis mossambicus,Mozambique tilapia,2026,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(468957.785341495, 7863101.12491891)"
OreMos,118-0008,2,2022-09-15T00:00:00Z,Bohle River,"Off S Beck Drive, Rasmussen",12531,12.950792,6,0.46329212916090384,0,0.10995850622406639,0.10995850622406639,113,19,Alien,Oreochromis mossambicus,Mozambique tilapia,2023,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(469824.58543124, 7860714.57617704)"
OreMos,118-0036,1,2019-08-23T00:00:00Z,Bohle River,"Dalrymple Road, Mount Louisa",9099,13.449694,10,0.7435113393657878,0,0.2761627906976744,0.2761627906976744,4,81,Alien,Oreochromis mossambicus,Mozambique tilapia,2020,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(469607.575500734, 7867019.94585993)"
OreMos,118-0023,2,2022-09-14T00:00:00Z,Little Bohle River,"Granitevale Road, Alice River",12393,10.137154,6,0.5918821002423362,0,0.09310344827586207,0.09310344827586207,46,26,Alien,Oreochromis mossambicus,Mozambique tilapia,2023,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(459155.166554509, 7859875.98067271)"
OreMos,118-0064,3,2025-09-05T00:00:00Z,Saunders Creek,"Off Summerland Drive, Deeragun",8988,12.728336,4,0.314259460152529,0,0.431438127090301,0.431438127090301,48,123,Alien,Oreochromis mossambicus,Mozambique tilapia,2026,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(465727.744326554, 7870817.25084789)"
OreMos,118-0114,1,2019-08-22T00:00:00Z,Stony Creek,"Geaney Lane, Deeragun",9220,11.874111,7,0.5895178173759703,0,0.32845894263217096,0.32845894263217096,150,275,Alien,Oreochromis mossambicus,Mozambique tilapia,2020,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(464904.721522074, 7871655.23159688)"
OreMos,118-0031,2,2022-09-14T00:00:00Z,Bohle River,"Off Laudberg Road, Kelso",12514,12.254076,6,0.48963300048081965,0,0.4467005076142132,0.4467005076142132,31,81,Alien,Oreochromis mossambicus,Mozambique tilapia,2023,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(468578.850937877, 7855902.45585745)"
OreMos,118-0114,2,2022-09-14T00:00:00Z,Stony Creek,"Geaney Lane, Deeragun",9220,11.874111,3,0.25265049316113014,0,0.7674418604651163,0.7674418604651163,11,8,Alien,Oreochromis mossambicus,Mozambique tilapia,2023,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(464904.721522074, 7871655.23159688)"
PlaSub,118-0036,1,2019-08-23T00:00:00Z,Bohle River,"Dalrymple Road, Mount Louisa",9099,13.449694,10,0.7435113393657878,0,0.2761627906976744,0.2761627906976744,4,2,Indigenous,Planiliza subviridis,Greenback mullet,2020,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(469607.575500734, 7867019.94585993)"
PoeRet,118-0023,2,2022-09-14T00:00:00Z,Little Bohle River,"Granitevale Road, Alice River",12393,10.137154,6,0.5918821002423362,0,0.09310344827586207,0.09310344827586207,46,1,Alien,Poecilia reticulata,Guppy,2023,Dry Tropics,Freshwater,Ross,Bohle River,NA,"c(459155.166554509, 7859875.98067271)"
